athlete_uid,playing_level,cmj_jump_height_cm,actual_bat_speed_mph,pred_bat_speed_mph,residual_mph
a0fa354b-053b-44cf-b351-e0925f856a5a,High School,37.1,59.3,59.81892142945553,-0.5189214294555313
ca84654a-d51b-406f-a3ac-945470f64260,High School,22.59,44.4,49.95155767350879,-5.551557673508789
0bdccf12-9400-421b-90c9-47f6f6f6487e,High School,40.22,59.6,61.9406426505826,-2.340642650582602
14afd9ce-48e0-4a2f-936c-32f21489f8be,High School,26.08,58.2,52.32489327021824,5.875106729781763
1cb2ec3a-6515-4231-a3c6-c66b7cb019df,High School,35.59,60.0,58.79206276153826,1.2079372384617386
87f3c877-ad06-48ee-9c6a-38470c46356d,High School,34.85,52.7,58.288834010373506,-5.588834010373503
c38dfc0e-3ec3-46ea-9056-3d1c1a9c54c1,High School,24.15,53.4,51.012418284072325,2.3875817159276735
71a52136-caa3-4f03-9b00-6affdcbf99ca,High School,34.18,51.9,57.83320797891352,-5.933207978913522
93d2b24d-3c68-4736-bc37-f3a83cea7a51,High School,28.18,48.8,53.752974861361466,-4.952974861361469
b87d6077-4130-4434-9079-ead3177c6003,High School,40.22,52.0,61.9406426505826,-9.940642650582603
d34f6c2b-455e-45ac-a068-2febc226bf4e,High School,32.63,59.1,56.77914775687924,2.320852243120761
5e639fb9-4889-4c34-8468-266b2fee75a3,High School,32.61,58.1,56.76554697982073,1.334453020179268
7758669c-fad9-433a-bbab-cec6149dd8d9,High School,49.93,65.5,68.54381991248769,-3.0438199124876917
ceaf0727-74fc-45a1-93ad-85ecc2776312,High School,45.92,60.7,65.81686411225706,-5.116864112257062
ce3d3e45-c7ae-4187-b83d-eca9d7eceacf,High School,26.03,46.7,52.29089132757197,-5.590891327571967
b57dca79-dfa8-40d3-99b9-b3ab9edd12cd,High School,51.53,64.9,69.63188207716824,-4.731882077168237
10e81ca1-9ed2-45a6-ac46-ea177e5ace5d,High School,35.36,62.6,58.63565382536543,3.9643461746345707
a97a18af-94c0-4c92-86d1-c7c001a62c26,High School,43.6,67.5,64.23917397347026,3.2608260265297417
8663c08f-a037-411b-b330-e7d728e5c9d6,High School,34.9,66.7,58.322835953019776,8.377164046980226
190c20a2-1536-4dbf-a3b9-0f995919345b,High School,33.1,62.0,57.09876601775416,4.9012339822458415
376ec39f-ff1a-4081-b714-9bd549b988df,High School,37.7,59.9,60.22694474121074,-0.32694474121073824
f1feddb3-f5c1-4498-b72c-74a807d2fac7,High School,40.9,59.4,62.40306907057183,-3.003069070571833
e24f29b6-b8e8-473d-8044-bf5779893afb,High School,44.79,65.3,65.04842020845142,0.2515797915485791
59e769c3-3383-4d00-b927-1977be21042e,High School,29.31,52.7,54.5214187651671,-1.8214187651670954
05575cbe-9a25-44ff-9a85-44c36f90b777,High School,35.32,56.5,58.60845227124842,-2.1084522712484173
eda80943-7453-4dfb-b4ed-c4566a632997,High School,38.04,58.5,60.45815795120535,-1.9581579512053509
c0c0b1f5-b353-4244-a9b3-e74e0d31f576,High School,30.75,60.7,55.500674713379595,5.199325286620407
66baa6e2-0f96-4fd7-8f35-1b7840064820,High School,35.44,61.7,58.69005693359946,3.0099430664005453
46e8c967-5091-405c-8561-6e585f895fee,High School,31.87,66.5,56.262318228655985,10.237681771344015
0d12e096-c5fe-43ab-a59b-f336490b53c1,High School,39.71,54.6,61.59382283559067,-6.99382283559067
2672ff0d-d896-484b-adb1-a6fa7845c012,High School,29.69,61.1,54.77983352927873,6.320166470721269
61147b1a-58b1-4595-87c5-f43ccc0dbb81,High School,42.47,67.8,63.470730069664626,4.329269930335371
527d8042-1574-450a-abc2-372cac70f48d,High School,32.63,61.7,56.77914775687924,4.920852243120763
932e9341-6f9d-4f76-91ea-cdd162c0a488,High School,46.31,71.8,66.08207926489794,5.717920735102055
1d8d1e61-024b-4eaa-8dd3-35202ca77318,High School,35.16,68.8,58.49964605478036,10.30035394521964
a0fa354b-053b-44cf-b351-e0925f856a5a,High School,32.79,63.3,56.887953973347294,6.412046026652703
853a0f2c-78be-4ba9-be39-18d6c6b98593,High School,43.44,64.2,64.1303677570022,0.06963224299779824
c0e73039-9d2a-4427-89f2-fb08fdbb384e,High School,44.73,65.7,65.0076178772759,0.6923821227240978
6f6adf6f-5132-4cf0-847b-5114f93f9ace,High School,38.83,67.9,60.99538864501638,6.904611354983629
533d83d4-741f-4e58-9543-24d87ba480ec,High School,32.02,61.3,56.36432405659478,4.935675943405215
0f2ae0b4-7653-4121-96f6-a8d08ae763f0,High School,24.66,62.0,51.35923809906426,10.640761900935743
845a0577-d7ea-4ff8-81ab-54d351076dbe,High School,34.9,64.0,58.322835953019776,5.677164046980224
35abfc18-eda4-4b84-9213-414fb641d088,High School,44.68,70.9,64.97361593462963,5.926384065370371
c777c1fe-cead-46a8-91bd-2ed727d5df8e,High School,39.56,68.4,61.491817007651875,6.908182992348131
05575cbe-9a25-44ff-9a85-44c36f90b777,High School,32.9,62.0,56.962758247169084,5.037241752830916
1cb2ec3a-6515-4231-a3c6-c66b7cb019df,High School,39.93,63.1,61.74343138323425,1.356568616765749
4ef9567c-3bde-482d-a5e2-aef5c697af76,High School,36.45,63.4,59.37689617505406,4.023103824945942
0d12e096-c5fe-43ab-a59b-f336490b53c1,High School,37.96,57.5,60.403754842971324,-2.903754842971324
c777c1fe-cead-46a8-91bd-2ed727d5df8e,High School,39.65,68.4,61.55302050441516,6.846979495584847
c02af945-0781-48c8-b2b8-cd3d76336ae6,High School,46.74,65.5,66.37449597165585,-0.8744959716558469
f7ae8f18-8ddd-4f41-8399-40db8ce513d4,High School,26.56,55.7,52.6513119196224,3.0486880803776018
ad291615-a5d0-45f6-a9dc-5299b0d9b62b,High School,36.89,53.7,59.676113270341204,-5.976113270341202
c452693b-05ed-4a1a-8d5a-cb1c1d32da49,High School,42.47,60.7,63.470730069664626,-2.770730069664623
05575cbe-9a25-44ff-9a85-44c36f90b777,High School,29.55,61.0,54.68462808986918,6.315371910130821
035e8a20-9ca0-4b92-b53f-547c8e41119f,High School,34.06,55.4,57.75160331656248,-2.351603316562482
5d3cd11e-491a-447d-9f10-7708d55c469b,High School,27.84,58.3,53.521761651366845,4.7782383486331526
c02af945-0781-48c8-b2b8-cd3d76336ae6,High School,42.13,62.7,63.23951685967001,-0.5395168596700088
75483867-2072-41fc-8f9c-6e52a78cee66,High School,38.06,49.0,60.471758728263865,-11.471758728263865
e8116d12-4805-47f9-8f34-6d5ae7218412,High School,34.58,59.6,58.10522352008366,1.4947764799163394
61147b1a-58b1-4595-87c5-f43ccc0dbb81,High School,40.96,69.9,62.44387140174736,7.456128598252647
8ec56890-f5d1-4b19-98a3-c1b4afe97740,High School,30.73,56.1,55.48707393632109,0.6129260636789127
a455d4c4-84b0-48f6-bccc-ea5311d4d991,High School,32.2,59.2,56.48673105012135,2.7132689498786533
9fa0287b-680b-4114-9b05-5934ee18659a,High School,43.68,68.8,64.29357708170429,4.506422918295712
1911cf02-13fc-4593-9007-cbcbe5af14c4,High School,37.06,57.8,59.791719875338515,-1.991719875338518
eabd792d-8041-4066-af05-8f16f6d4d96b,High School,34.63,70.6,58.13922546272993,12.460774537270062
86d1acdd-a72b-4b98-95b3-6b48c7aa07c9,High School,33.32,63.1,57.248374565397725,5.851625434602276
1dca7a66-4105-40cf-88b0-509d7e7faa1b,High School,30.95,54.9,55.63668248396466,-0.736682483964664
97ab5c51-d108-4107-b9c4-99dc900b83de,High School,28.45,49.7,53.9365853516513,-4.2365853516513
0fe781bf-2f44-4b0e-af16-4f753becc886,High School,43.77,67.6,64.35478057846757,3.2452194215324255
0cf500b2-bd7e-4a69-a408-135db6e662be,High School,36.91,55.3,59.68971404739971,-4.389714047399714
