athlete_uid,playing_level,cmj_jump_height_cm,actual_bat_speed_mph,pred_bat_speed_mph,residual_mph
aacd7d33-24c9-43de-a488-d5af669ca279,College,46.04,73.7,68.22878552902502,5.471214470974985
5c22bb1c-6c02-4fbd-b519-37bce5761801,College,49.38,69.1,69.55212909221183,-0.45212909221183395
6622722e-3039-49c1-b16d-ecc18b6553ec,College,48.36,55.7,69.14799423159789,-13.447994231597889
17ddae77-d934-438e-accc-83b19aceb378,College,39.82,70.5,65.7643553005753,4.735644699424697
5779c278-e820-48bf-8acb-bdc5985b70ac,College,38.59,66.6,65.27701620395261,1.3229837960473816
7f13a3ee-1114-47a0-97bd-15030a2c38c4,College,46.26,68.0,68.31595187151038,-0.3159518715103786
eee4be93-7658-4a8a-85ef-9dc8c80a0fe9,College,51.6,67.9,70.43171673001865,-2.531716730018644
86e2a7a9-3392-4a49-8d1f-30a71c7fd288,College,39.25,59.8,65.5385152314087,-5.738515231408698
461e9845-9fcc-4719-a783-13c99de8f966,College,43.35,70.8,67.16297888681767,3.6370211131823282
749913c7-ed31-4de9-92a9-ba22ad4f02e8,College,47.98,75.8,68.99743418548682,6.802565814513173
5e625a25-ad08-4397-b350-db278305d764,College,42.07,73.2,66.65582925781194,6.544170742188058
d7683a4e-df0c-4cfa-b6e4-dfd064a83a5b,College,40.86,69.3,66.17641437414247,3.1235856258575296
8dee95ab-5cb2-492d-b73a-96bba3139d58,College,51.99,67.6,70.58623888260632,-2.9862388826063295
9d099023-a97b-45ac-9138-e9bc09afac0c,College,46.54,69.9,68.42689085285538,1.4731091471446263
7845b762-4cb8-426b-ad8c-7879afa1dc48,College,40.85,74.1,66.17245226766585,7.927547732334148
e69f30e8-1b28-4b54-b39c-0ef326245558,College,45.69,72.1,68.09011180234376,4.009888197656238
1921179e-9a4e-45bf-a697-ee94c0ade229,College,37.69,62.7,64.92042662105797,-2.2204266210579675
bd171582-042c-4f40-9d40-87d7747e9eb0,College,58.73,75.4,73.25669864783961,2.1433013521603925
7ad5adc6-1ba0-4cfb-ab9d-61759077e0dd,College,35.61,56.5,64.09630847392366,-7.596308473923656
5779c278-e820-48bf-8acb-bdc5985b70ac,College,46.38,68.3,68.36349714922966,-0.06349714922966143
3a6bea7a-62fa-4f88-bf6b-9b1787ca365e,College,41.41,70.9,66.39433023035586,4.505669769644143
a1bcd1fb-ff87-4719-98ef-4a87765a891b,College,39.47,69.3,65.62568157389406,3.674318426105941
6fef41a4-8304-4593-a405-c768bab66505,College,41.45,63.6,66.41017865626229,-2.8101786562622877
30001a5c-b2d4-4653-8d38-308779f028e8,College,48.12,71.3,69.05290367615932,2.2470963238406796
c46188e9-18ad-47de-bb99-d75611f3fe4d,College,46.24,63.8,68.30802765855717,-4.508027658557168
db4ba4a5-8579-4ebf-bd2a-dab783d30184,College,51.48,72.0,70.38417145229936,1.6158285477006444
7c4e568b-717d-4c48-9dae-3e642139386c,College,51.19,70.6,70.26927036447775,0.3307296355222462
ec25b053-0fc0-4cf2-a6ee-9611954e8fb0,College,36.72,62.0,64.53610229282707,-2.536102292827067
ae00dacc-979e-4563-94f4-4f906505d912,College,38.96,68.5,65.42361414358709,3.0763858564129123
5f09c319-2004-4431-8665-8e6b4ace6a59,College,48.99,66.0,69.39760693962415,-3.397606939624154
7a2f46d6-7d06-409a-a6c3-ff0ade36e8de,College,51.59,73.6,70.42775462354203,3.1722453764579654
4a556589-20a5-4f37-9083-c5500740526b,College,35.58,62.4,64.08442215449384,-1.6844221544938378
e36fd61e-b20b-40ca-9417-93f5b5d89a0a,College,42.59,68.7,66.86185879459552,1.838141205404483
9f1b892d-c9f6-4ddd-9709-2f6a8596e818,College,42.34,71.0,66.76280613268034,4.237193867319661
5c48e61e-946c-4699-a184-bc226639d9c7,College,51.18,68.1,70.26530825800114,-2.165308258001147
c526fcde-7d37-463e-a7c6-3f1e32c2832d,College,46.92,66.1,68.57745089896645,-2.4774508989664525
