athlete_uid,playing_level,cmj_jump_height_cm,actual_bat_speed_mph,pred_bat_speed_mph,residual_mph
a68e16ee-9583-4e43-a240-a2be3cb9feb9,College,40.63,68.4,64.49622558294307,3.903774417056937
e36fd61e-b20b-40ca-9417-93f5b5d89a0a,College,46.7,67.9,68.359292518476,-0.4592925184759906
08a63457-73f2-424d-aa05-9940fc850e2f,High School,41.3,62.2,64.92262671091787,-2.722626710917865
80979d72-a264-4fa7-bc1e-df683f0a91cc,College,46.17,67.2,68.02199013366011,-0.8219901336601083
cad3b788-08cf-4c29-926d-a001670a6c30,College,48.96,68.8,69.79760080089848,-0.997600800898482
8dd52b81-007c-421f-b96c-ca61c8395ad2,College,42.27,62.7,65.53995371709036,-2.839953717090353
c33400cd-a0fa-4cff-8bf8-1d69161d99b5,College,44.87,67.7,67.19464466147019,0.5053553385298102
babcba2c-70da-4842-89da-befafa3884a9,College,35.43,59.3,61.186843694183395,-1.8868436941833977
510fa853-5b87-4f18-b0d0-5268b4eee1d3,High School,42.54,62.3,65.71178700746826,-3.411787007468263
76013a40-c6ff-4a3e-936e-520cf89c5218,High School,46.02,62.5,67.92652719456127,-5.426527194561274
b225a9d9-5dd4-47a1-82a8-a893cf22672f,College,42.34,72.0,65.5845030886698,6.4154969113301945
f3cb4084-7fe6-42e2-9aae-fcc135416204,College,48.88,70.6,69.7466872333791,0.8533127666208884
0468cc13-4cce-4360-a8af-cb1afba8e280,College,49.38,63.0,70.06489703037522,-7.064897030375221
fad6a73a-d461-4cf4-a74e-fd310002ac24,College,43.07,70.7,66.04908939228415,4.650910607715858
ebe1a30e-5612-4193-9ef5-42298499de6e,College,48.35,72.5,69.4093848485632,3.0906151514367934
7a05f478-d6ea-426d-b056-e79ce3bdef2a,College,28.35,52.3,56.68099296871829,-4.380992968718296
8f08d683-49ed-4bfe-84ee-959b6f68badf,College,34.87,61.7,60.83044872154773,0.8695512784522705
d52520f2-da23-4c70-bded-8ba17706169e,College,61.35,69.0,77.6828395704624,-8.682839570462406
c79a8908-2ef8-4a75-a304-91e2088dc99a,High School,36.19,54.5,61.67052258561749,-7.170522585617491
4d97aa83-aa97-4531-ba61-458b47352e3b,High School,33.07,58.2,59.68489345236169,-1.484893452361689
26bd7f15-627d-4a4f-b8ce-9e3e72218fc5,High School,38.56,64.7,63.17883702337912,1.5211629766208858
fb586199-e0fd-4459-bb63-2cbd4f5a4d78,College,45.63,61.0,67.6783235529043,-6.678323552904303
a5be5c60-bd35-4749-9223-16307461145d,High School,38.03,58.8,62.84153463856323,-4.041534638563235
68e06334-edee-4a57-bb43-0b03b610c05d,College,52.6,72.3,72.11416812303025,0.18583187696974335
e74a7f69-4372-4559-b03d-3279cd7c6940,High School,41.9,68.5,65.30447846731322,3.195521532686783
69163ea4-6fb3-419d-8cf9-fcbf50166381,College,40.74,64.4,64.56623173828221,-0.16623173828220672
ae00dacc-979e-4563-94f4-4f906505d912,College,39.17,61.6,63.56705297571439,-1.9670529757143882
09926ac1-bbe0-4d53-8404-473e14a6a30a,Pro,39.75,67.7,63.93617634022989,3.763823659770111
5c22bb1c-6c02-4fbd-b519-37bce5761801,College,45.28,64.2,67.45557669500701,-3.255576695007008
3a6bea7a-62fa-4f88-bf6b-9b1787ca365e,College,41.61,69.0,65.11991678505547,3.880083214944534
a0fa354b-053b-44cf-b351-e0925f856a5a,High School,23.21,44.5,53.409796255598145,-8.909796255598145
0f804358-6073-4080-8366-a9c7e7651d8c,College,33.13,72.5,59.723078628001225,12.776921371998775
e79dea6c-d978-46bb-b470-ba7c64efe642,High School,38.2,53.1,62.949725969541916,-9.849725969541915
8934548c-9fb0-4c85-8d9f-894533487d92,High School,44.24,65.0,66.79370031725507,-1.7937003172550732
676bcad7-4b2e-4f81-8e31-aa37b6d6d787,College,50.8,65.9,70.9686128538442,-5.068612853844201
7845b762-4cb8-426b-ad8c-7879afa1dc48,College,37.38,75.6,62.42786190246827,13.172138097531722
7d13191e-3a2a-4fd6-9ab8-60f6172de77c,College,39.01,69.0,63.46522584067563,5.534774159324371
9e8e707e-ddb4-44c8-ad67-e3761e6f072a,College,50.71,74.8,70.91133509038491,3.8886649096150876
e7c4f4e4-a344-47cd-b284-30bc6acbd9cd,Pro,43.94,74.1,66.6027744390574,7.497225560942596
fdb1dd7c-8715-40e2-8044-87017be8eff5,College,43.36,60.4,66.2336510745419,-5.833651074541898
a5843cf8-d7bb-4cff-aa14-deef40c70089,College,45.22,73.2,67.41739151936747,5.782608480632533
451c4a84-60b1-431b-892d-cdbe4243794a,High School,39.03,66.1,63.477954232555476,2.6220457674445186
5b4013d9-73a0-4193-9779-8ac8b4271e61,College,39.07,72.4,63.50341101631517,8.896588983684836
df9af48e-d659-4053-8179-4e095b0f0fcb,College,37.81,73.3,62.70152232788494,10.59847767211506
ee641147-d00a-4dc3-8900-0cc49fe6276d,College,51.17,73.2,71.20408810362133,1.9959118963786722
1c052092-f1aa-48bf-9f8f-7790cc9cfec5,College,32.6,64.1,59.38577624318533,4.714223756814661
d1c9ad85-fc08-4c24-8993-6dd94dc663c8,College,49.7,71.3,70.26855130045274,1.031448699547255
cccd158a-37ac-489b-b6e9-b35eedb13cf4,College,51.1,68.3,71.15953873204188,-2.8595387320418837
80ed2e94-01ab-42e2-bf24-897dddf240ee,High School,28.88,68.1,57.018295353534185,11.081704646465809
c33400cd-a0fa-4cff-8bf8-1d69161d99b5,College,46.62,68.5,68.30837895095662,0.19162104904337696
